Symbol,Name,Price,Token
OSIAHYPER-BE,"OSIA HYPER RETAIL",22.1,3236609
OSWALAGRO,"OSWAL AGRO MILLS",72.24,643585
OSWALGREEN,"OSWAL GREENTECH",39.8,120577
OSWALPUMPS,"OSWAL PUMPS",729.45,193741313
OSWALSEEDS-BE,"SHREEOSWAL S AND CHE",14.6,3663361
OWAIS-SM,"OWAIS METAL & MINERAL",534,5865217
PACEDIGITK,"PACE DIGITEK",222.4,194391553
PAGEIND,"PAGE INDUSTRIES",41740,3689729
PAISALO,"PAISALO DIGITAL",38.58,6519809
PAKKA,"PAKKA",149.5,4402433
PALASHSECU,"PALASH SECURITIES",118.3,5474049
PALREDTEC,"PALRED TECHNOLOGIES",66.91,4367873
PANACEABIO,"PANACEA BIOTEC",439,1038081
PANACHE-BE,"PANACHE DIGILIFE",455.2,4186881
PANAMAPET,"PANAMA PETROCHEM",275.7,6500353
PANSARI,"PANSARI DEVELOPERS",254.35,1572097
PAR-BE,"PAR DRUGS AND CHEM",103,1443073
PARACABLES,"PARAMOUNT COMM",43.68,3571457
PARADEEP,"PARADEEP PHOSPHATES",180.54,2493697
PARAGMILK,"PARAG MILK FOODS",274.65,4385281
PARAGON-SM,"PARAGON FINE S.C.",57.15,5063425
PARAMATRIX-SM,"PARAMATRIX TECHNOLOGIES L",75,6417665
PARAMOUNT-SM,"PARAMOUNT DYE TEC",54.2,6583297
PARAS,"PARAS DEF AND SPCE TECH L",722.8,1513217
PARASPETRO,"PARAS PETROFILS",2.24,1016833
PARIN-ST,"PARIN ENTERPRISES",537,1399041
PARKHOTELS,"PARKHOTELS",153.61,5798145
PARSVNATH-BE,"PARSVNATH DEVELOPER",14.35,3531521
PARTH-ST,"PARTH ELEC & ENG",242.95,194104321
PARTYCRUS-SM,"PARTY CRUISERS",74.7,665345
PASHUPATI,"PASHUPATI COTSPIN",710,194036481
PASUPTAC,"PASUPATI ACRYLON",44.4,1547521
PATANJALI,"PATANJALI FOODS",593.2,4359425
PATELENG,"PATEL ENGINEERING",37.25,2994945
PATELRMART,"PATEL RETAIL",224.9,194416385
PATILAUTOM-SM,"PATIL AUTOMATION",173.95,193782529
PATINTLOG,"PATEL INT. LOG.",14.2,3896065
PATTECH-ST,"PATTECH FITWELL TUB COM L",111.2,3876609
PAVNAIND,"PAVNA INDUSTRIES",36,4145153
PAYTM,"ONE 97 COMMUNICATIONS",1249.1,1716481
PCBL,"PCBL CHEMICAL",389.8,678145
PCCL-SM,"PETRO CARBON AND CHEMI L",175.95,6218241
PCJEWELLER,"PC JEWELLER",12.96,7455745
PDMJEPAPER,"PUDUMJEE PAPER PRO.",120.7,3936513
PDSL,"PDS",310,1347585
PEARLPOLY,"PEARL POLYMERS",29.8,668161
PELATRO-SM,"PELATRO",373.1,6504449
PENIND,"PENNAR INDUSTRIES",232.13,5278977
PENINLAND,"PENINSULA LAND",34.06,577537
PENTAGON-SM,"PENTAGON RUBBER",72.6,4385793
PERFECT-SZ,"PERFECT INFRAENGINEER",4.85,194078977
PERSISTENT,"PERSISTENT SYSTEMS",5333,4701441
PETRONET,"PETRONET LNG",282.95,2905857
PFC,"POWER FIN CORP",403,3660545
PFIZER,"PFIZER",5252,676609
PFOCUS,"PRIME FOCUS",165.5,3454977
PFS,"PTC INDIA FIN SERV",35.1,5786113
PGEL,"PG ELECTROPLAST",556.55,6491649
PGHH,"P&G HYGIENE & HEALTH CARE",14090,648961
PGHL,"PROCTER & GAMBLE HEALTH L",6100,240641
PGIL,"PEARL GLOBAL IND",1294,3650561
PGINVIT-IV,"POWERGRID INFRA. INVITS",95,894465
PHANTOMFX-ST,"PHANTOM DIGITAL EFF",239.5,2973697
PHARMABEES,"NIPPONAMC - NETFPHARMA",22.5,1273089
PHOENIXLTD,"THE PHOENIX MILLS",1586.1,3725313
PHOGLOBAL-SM,"PHOENIX OVERSEAS",20.5,6531329
PICCADIL,"PICCADILY AGRO INDUSTRI L",675.4,193985025
PIDILITIND,"PIDILITE INDUSTRIES",1506.5,681985
PIGL-BE,"POWER INSTRUMENT (G)",178,4026881
PIIND,"PI INDUSTRIES",3529.2,6191105
PILANIINVS,"PILANI INV & IND COR",5281,2929921
PILITA,"PIL ITALICA LIFESTYLE",13.11,7893761
PIONEEREMB,"PIONEER EMBROIDERIES",36,3446529
PITTIENG,"PITTI ENGINEERING",965.9,3618305
PIXTRANS,"PIX TRANSMISSIONS",1444,2326273
PKTEA-BE,"THE P K TEA PROD CO",809.95,2641409
PLADAINFO-SM,"PLADA INFOTECH SERVICES L",17.3,4989953
PLASTIBLEN,"PLASTIBLENDS INDIA",181.71,3563521
PLATIND,"PLATINUM INDUSTRIES",288.85,5870081
PLAZACABLE,"PLAZA WIRES",52.6,4981249
PNB,"PUNJAB NATIONAL BANK",114.23,2730497
PNBGILTS,"PNB GILTS",96.95,2236417
PNBHOUSING,"PNB HOUSING FIN",876.25,4840449
PNC-BE,"PRITISH NANDY COMMUNICATI",30,2392577
PNCINFRA,"PNC INFRATECH",289.1,2402561
PNGJL,"P N GADGIL JEWELLERS",672.4,6479873
POCL,"PONDY OXIDES & CHEM",1308,3682561
PODDARMENT,"PODDAR PIGMENTS",277.65,4873217
POKARNA,"POKARNA",725.35,4518657
POLICYBZR,"PB FINTECH",1734,1703937
POLYCAB,"POLYCAB INDIA",7629,2455041
POLYMED,"POLY MEDICURE",1900.5,6583809
POLYPLEX,"POLYPLEX CORPORATION",991.9,687873
POLYSIL-ST,"POLYSIL IRRIGATION SYST L",282.35,5814785
PONNIERODE,"PONNIE SUGARS (ERODE)",289.6,2729217
POONAWALLA,"POONAWALLA FINCORP",531,2919169
POSITRON-SM,"POSITRON ENERGY",326.95,6365185
POWERGRID,"POWER GRID CORP.",285.75,3834113
POWERINDIA,"HITACHI ENERGY INDIA",17776,4724993
POWERMECH,"POWER MECH PROJECTS",2669.1,2681089
PPAP-BE,"PPAP AUTOMOTIVE",229,3894529
PPL,"PRAKASH PIPES",293.7,2636033
PPLPHARMA,"PIRAMAL PHARMA",197.35,2962177
PPSL-ST,"PICTUREPOST STUDIOS",13.5,6346497
PRABHA,"PRABHA ENERGY",216.62,7714305
PRAENG-BE,"PRAJAY ENG. SYN.",27.62,3569921
PRAJIND,"PRAJ INDUSTRIES",350.9,692481
PRAKASH,"PRAKASH INDUSTRIES",165,693249
PRAKASHSTL,"PRAKASH STEELAGE",5.21,5017345
PRAMARA-SM,"PRAMARA PROMOTIONS",285.55,4739585
PRANIK-SM,"PRANIK LOGISTICS",72.5,6609409
PRATHAM-SM,"PRATHAM EPC PROJECTS",136,5916929
PRAXIS-BE,"PRAXIS HOME RETAIL",13.76,311297
PRECAM,"PRECISION CAMSHAFTS",193.86,3226369
PRECISION-SM,"PRECISION METALIKS",20,2035201
PRECOT-BE,"PRECOT",370.35,1506305
PRECWIRE,"PRECISION WIRES INDIA",214.04,695553
PREMEXPLN,"PREMIER EXPLOSIVES",644,4453633
PREMIER-BE,"PREMIER",3.78,1599489
PREMIERENE,"PREMIER ENERGIES",1030.7,6412545
PREMIERPOL,"PREMIER POLYFILM",45.13,1000449
PREMIUM-SM,"PREMIUM PLAST",38,6629889
PRESSTONIC-SM,"PRESSTONIC ENGINEERING L",70,5247489
PRESTIGE,"PRESTIGE ESTATE",1584.4,5197313
PRICOLLTD,"PRICOL",518.6,5025537
PRIMECAB-ST,"PRIME CABLE INDUSTRIES L",82.2,194323201
PRIMESECU,"PRIME SECURITIES",303.95,3037185
PRIMO,"PRIMO CHEMICALS",23.21,193772801
PRINCEPIPE,"PRINCE PIPES FITTINGS",332.45,4107521
PRITI,"PRITI INTERNATIONAL",69,2125825
PRITIKA-SM,"PRITIKA ENG COMPO",87.9,3320577
PRITIKAUTO,"PRITIKA AUTO INDUS",16.58,1354753
PRIVISCL,"PRIVI SPECIALITY CHE",2475,2259201
PRIZOR-ST,"PRIZOR VIZTECH",343,6274817
PRLIND-SM,"PREMIER ROADLINES",83.25,6083585
PROFX-SM,"PRO FX TECH",90.15,193998337
PROLIFE-SM,"PROLIFE INDUSTRIES",112.5,4954113
PROPEQUITY-SM,"P. E. ANALYTICS",183.8,2236161
PROSTARM,"PROSTARM INFO SYSTEMS",193.75,194092289
PROTEAN,"PROTEAN EGOV TECHNO",859.75,7544833
PROV-SM,"PROVENTUS AGROCOM",1080,4219649
PROZONER-BE,"PROZONE REALTY",58.3,7388929
PRSMJOHNSN,"PRISM JOHNSON",156,701185
PRUDENT,"PRUDENT CORP ADV SER",2621.3,2445569
PRUDMOULI,"PRUDENTIAL SUGAR CORPORAT",25.63,5254913
PSB,"PUNJAB & SIND BANK",29.41,5376257
PSFL-SM,"PARAMOUNT SPECIALI FORG L",34.9,6510337
PSPPROJECT,"PSP PROJECTS",778,5344513
PSRAJ-ST,"P S RAJ STEELS",265,7594241
PSUBANK,"KOTAK PSU BANK",755.5,3855617
PSUBANKADD,"DSPAMC - DSPPSBKETF",76.55,4509697
PSUBNKBEES,"NIP IND ETF PSU BANK BEES",84.3,3848193
PSUBNKIETF,"ICICIPRAMC - PSUBANKICI",76.41,3733505
PTC,"PTC INDIA",164.8,2906881
PTCIL,"PTC INDUSTRIES",16630,4270593
PTL,"PTL ENTERPRISES",39.51,3609857
PULZ-SM,"PULZ ELECTRONICS",38.05,129793
PUNJABCHEM,"PUNJAB CHEM & CROP PROT L",1292.1,1112065
PURPLEUTED-ST,"PURPLE UNITED SALES",478,7179265
PURVA,"PURAVANKARA",248,3820033
PURVFLEXI-ST,"PURV FLEXIPACK",96.2,5873153
PUSHPA-SM,"PUSHPA JEWELLERS",129.65,193966849
PVP-BE,"PVP VENTURES",29.51,1605889
PVRINOX,"PVR INOX",1093.4,3365633
PVSL,"POPULAR VEHICLES N SER L",147.68,5924353
PVTBANIETF,"ICICIPRAMC - ICICIBANKP",27.67,2914817
PVTBANKADD,"DSPAMC - DSPPVBKETF",27.89,4499457
PYRAMID,"PYRAMID TECHNOPLAST",164,4672001
QFIL-SM,"QUALITY FOILS (INDIA)",70,3740929
QGOLDHALF,"QUANTUM GOLD FUND",101.83,3924481
QMSMEDI-SM,"QMS MEDICAL ALLIED S",107,2935553
QNIFTY,"QUANTUM NIFTY 50 ETF",2755.5,4305665
QPOWER,"QUALITY POWER ELEC EQUP L",1010.4,7606017
QUADFUTURE,"QUADRANT FUTURE TEK",383,7446273
QUADPRO-SM,"QUADPRO ITES",3,1502721
QUAL30IETF,"ICICIPRAMC - ICICIQTY30",21.5,4558849
QUALITY30,"KOTAKMAMC - QUALITY30",20.94,194034177
QUESS,"QUESS CORP",237.35,4532225
QUESTLAB-SM,"QUEST LABORATORIES",86.2,6091009
QUICKHEAL,"QUICK HEAL TECH",306.5,3357697
QUICKTOUCH-SM,"QUICKTOUCH TECHNOLOGIES L",47,3912961
QVCEL-SM,"QVC EXPORTS",32.65,6388993
RACE,"RACE ECO CHAIN",212,3940097
RACLGEAR,"RACL GEARTECH",1230,6955777
RADAAN,"RADAAN MEDIAWORKS (I)",3.42,2798593
RADHIKAJWE,"RADHIKA JEWELTECH",88.4,2647809
RADIANTCMS,"RADIANT CASH MGMT SER",55.9,3476481
RADICO,"RADICO KHAITAN",2987.8,2813441
RADIOCITY,"MUSIC BROADCAST",8.32,5088513
RADIOCITY-P1,"MUSIC BROADCAST",115.25,3860993
RADIOWALLA-SM,"RADIOWALLA NETWORK",69,6001153
RAILTEL,"RAILTEL CORP OF IND",384,622337
RAIN,"RAIN INDUSTRIES",132.55,3926273
RAINBOW,"RAINBOW CHILDRENS MED",1319.9,2408449
RAJESHEXPO,"RAJESH EXPORTS",181.35,1894657
RAJINDLTD-SM,"RAJPUTANA INDUSTRIES",75.7,6324993
RAJMET,"RAJNANDINI METAL",4.39,555009
RAJOOENG,"RAJOO ENGINEERS",91.11,193804545
RAJPUTANA-SM,"RAJPUTANA BIODIESEL",270.1,6980865
RAJRATAN,"RAJRATAN GLOBAL WIRE",319.9,4854273
RAJRILTD-BE,"RAJ RAYON INDUSTRIES",25.74,2157569
RAJSREESUG,"RAJSHREE SUGAR & CHEMICAL",38.85,719105
RAJTV,"RAJ TV NETWORK",40.75,3687169
RALLIS,"RALLIS INDIA",303.5,720897
RAMANEWS,"SHREE RAMA NEWSPRINT",31.9,3472641
RAMAPHO,"RAMA PHOSPHATES",171.45,2705409
RAMASTEEL,"RAMA STEEL TUBES",10.02,2636801
RAMCOCEM,"THE RAMCO CEMENTS",1010,523009
RAMCOIND,"RAMCO INDUSTRIES",341,1174273
RAMCOSYS,"RAMCO SYSTEMS",587.05,2009857
RAMKY,"RAMKY INFRA",633.9,5154305
RAMRAT,"RAM RATNA WIRES",645,2684161
RANASUG,"RANA SUGARS",14.85,726273
RANEHOLDIN,"RANE HOLDINGS",1576.5,728065
RAPIDFLEET-SM,"RAPID FLEET MGT SERVICE L",192,7797761
RAPPID-SM,"RAPPID VALVES (INDIA)",318.9,6556161
RATEGAIN,"RATEGAIN TRAVEL TECHN",695.3,1837313
RATNAMANI,"RATNAMANI MET & TUB",2340,3443457
RATNAVEER,"RATNAVEER PRECISION ENG L",156.82,4716289
RAYMOND,"RAYMOND",579,731905
RAYMONDLSL,"RAYMOND LIFESTYLE",1214,6418689
RAYMONDREL,"RAYMOND REALTY",591,194189057
RBA,"RESTAURANT BRAND ASIA",71.1,382465
RBLBANK,"RBL BANK",286.25,4708097
RBMINFRA-SM,"RBM INFRACON",426.45,3473921
RBS-SM,"RAMDEVBABA SOLVENT",123,6032641
RBZJEWEL,"RBZ JEWELLERS",145.2,5343745
RCDL-SM,"RAJGOR CASTOR DERIVATI L",26.9,5038337
RCF,"RASHTRIYA CHEMICALS & FER",146.5,733697
RCOM-BE,"RELIANCE COMMUNICATIONS L",1.36,3376129
READYMIX-ST,"READYMIX CONSTRU MACHI L",139,7568385
RECLTD,"REC",372.95,3930881
REDINGTON,"REDINGTON",268.6,3649281
REDTAPE,"REDTAPE",135.06,4571905
REFEX,"REFEX INDUSTRIES",358.2,4547585
REFRACTORY-SM,"REFRACTORY SHAPES",40.85,6071809
REGAAL,"REGAAL RESOURCES",90,194222081
REGENCERAM,"REGENCY CERAMICS",41.85,1057281
RELAXO,"RELAXO FOOT",437.9,6201601
RELCHEMQ,"RELIANCE CHEMOTEX IND",155,2470913
RELIABLE-BE,"RELIABLE DATA SERVICE",116.69,6241281
RELIANCE,"RELIANCE INDUSTRIES",1376.5,738561
RELIGARE,"RELIGARE ENTER.",255,3857409
RELINFRA-BE,"RELIANCE INFRASTRUCTU",230.9,1226497
RELTD,"RAVINDRA ENERGY",154.5,6296577
REMSONSIND,"REMSONS INDUSTRIES",131.3,1015041
REMUS-SM,"REMUS PHARMACEUTICALS L",680,4135425
RENUKA,"SHREE RENUKA SUGARS",30.41,3078657
REPCOHOME,"REPCO HOME FINANCE",386.95,7577089
REPL,"RUDRABHISHEK ENTERP",144.56,378881
REPRO,"REPRO INDIA",505.5,3360257
RESPONIND,"RESPONSIVE INDUSTRIES",181.67,5202689
RETAIL,"JHS SVENDGAARD RETAIL V L",34.1,6181121
REXPIPES-ST,"REX PIPES AND CABLES",160,1359873
REXPRO-SM,"REXPRO ENTERPRISES",80.95,7493121
RGL,"RENAISSANCE GLOBAL",136.09,3873025
RHETAN,"RHETAN TMT",21.44,194319873
RHFL-BZ,"RELIANCE HOME FINANCE",3.8,194356225
RHIM,"RHI MAGNESITA INDIA",451.55,7977729
RHL,"ROBUST HOTELS",251.35,3880193
RICHA-SM,"RICHA INFO SYSTEMS",55,2101249
RICOAUTO,"RICO AUTO INDUSTRIES",89.69,744705
RIIL,"RELIANCE INDUSTRIAL INFRA",918,745473
RILINFRA-SM,"RACHANA INFRA",33,2522625
RISHABH-BE,"RISHABH INSTRUMENTS",406,4715265
RITCO,"RITCO LOGISTICS",256.75,2289665
RITES,"RITES",252.8,962817
RITEZONE-SM,"RITE ZONE CHEMCON IND",24,3048961
RKDL,"RAVI KUMAR DIST.",26.97,5363201
RKEC,"RKEC PROJECTS",68.9,396033
RKFORGE,"RAMKRISHNA FORGINGS",550,2921217
RKSWAMY,"R K SWAMY",141,5899009
RMDRIP,"R M DRIP & SPRINK SYS",69.1,194005505
RML,"RANE (MADRAS)",850,3065601
RNBDENIMS,"R&B DENIMS",127,194299137
RNFI-SM,"RNFI SERVICES",330.8,6294785
RNPL-SM,"RENOL POLYCHEM",78,194088193
ROCKINGDCE-SM,"ROCKINGDEALS CIRCU ECO L",199.15,5193985
ROHLTD,"ROYAL ORCHID HOTELS",517,3374593
ROLEXRINGS,"ROLEX RINGS",1315.8,1351425
ROLLT,"ROLLATAINERS",1.24,4890625
ROLTA-BZ,"ROLTA INDIA",1.92,1602049
ROML,"RAJ OIL MILLS",51.55,91905
ROSSARI,"ROSSARI BIOTECH",668,4968961
ROSSELLIND,"ROSSELL INDIA",63.64,7401729
ROSSTECH,"ROSSELL TECHSYS",685,7002369
ROTO,"ROTO PUMPS",73.91,2316545
ROUTE,"ROUTE MOBILE",762.05,32769
ROXHITECH-SM,"ROX HI TECH",46.25,5162753
ROYALARC-SM,"ROYAL ARC ELECTRODES",162,7610113
RPEL,"RAGHAV PRODUCTIVITY ENH L",725,6332161
RPGLIFE,"RPG LIFE SCIENCES",2277,4281601
RPOWER,"RELIANCE POWER",44.43,3906305
RPPINFRA,"R.P.P INFRA PROJECTS",121.5,5314561
RPPL,"RAJSHREE POLYPACK",19.16,1769729
RPSGVENT,"RPSG VENTURES",810,2078465
RPTECH,"RASHI PERIPHERALS",336.2,5803521
RRKABEL,"R R KABEL",1257.1,4752897
RSSOFTWARE,"R. S. SOFTWARE (INDIA) LI",70.1,1645825
RSWM,"RSWM",142.71,715265
RSYSTEMS,"R SYS INTERNATIONAL",420.05,3433985
RTL-SM,"RAMA TELECOM",63.05,193990913
RTNINDIA,"RATTANINDIA ENT",51.14,6988033
RTNPOWER,"RATTANINDIA POWER",11.18,4485121
RUBFILA,"RUBFILA INTERNATIONAL",81.3,6330881
RUBYMILLS,"THE RUBY MILLS",219.15,752385
RUCHINFRA,"RUCHI INFRASTRUCTURE",7.35,1168897
RUCHIRA,"RUCHIRA PAPERS",136.99,3538177
RULKA-SM,"RULKA ELECTRICALS",131.1,6100481
RUPA,"RUPA & COMPANY",201.5,6585345
RUSHIL,"RUSHIL DECOR",27.44,6296321
RUSTOMJEE,"KEYSTONE REALTORS",616,3128065
RVHL-BE,"RAVINDER HEIGHTS",59.34,402433
RVNL,"RAIL VIKAS NIGAM",344.5,2445313
RVTH,"REVATHI EQUIPMENT INDIA L",1107,6440193
S&SPOWER,"S&S POWER SWITCHGEARS",360,755457
SAAKSHI-ST,"SAAKSHI MEDTEC N PANELS L",167.75,4892673
SAATVIKGL,"SAATVIK GREEN ENERGY",551.7,194318593
SABAR-ST,"SABAR FLEX INDIA",5.65,2812161
SABEVENTS-BE,"SAB EVENTS & GOVERNANCE",5.95,4736257
SABTNL-BE,"SRI ADHIKARI BRO TELE N L",856,5981953
SACHEEROME-SM,"SACHEEROME",214.5,193896705
SADBHAV,"SADBHAV ENGINEERING",12.7,3388417
SADBHIN-BE,"SADBHAV INFRA PROJ",3.71,2719233
SADHAV-SM,"SADHAV SHIPPING",106,5861633
SADHNANIQ-BE,"SADHANA NITROCHEM",9.62,3929345
SAFARI,"SAFARI IND (INDIA)",2268.7,3336961
SAFEENTP-SM,"SAFE ENTER RETAIL FIX",187.1,193941249
SAGARDEEP,"SAGARDEEP ALLOYS",28.1,2092801
SAGCEM,"SAGAR CEMENTS",245,3601409
SAGILITY,"SAGILITY",45.25,6925313
SAHAJSOLAR-SM,"SAHAJ SOLAR",223,6266369
SAHANA-SM,"SAHANA SYSTEM",1024.75,4278017
SAHASRA-SM,"SAHASRA ELECTRONIC SOLU L",254,6571009
SAHYADRI,"SAHYADRI INDUSTRIES",262.9,3814401
SAIFL-SM,"SAMEERA AGRO AND INFRA L",17.95,5400577
SAIL,"STEEL AUTHORITY OF INDIA",136.5,758529
SAILIFE,"SAI LIFE SCIENCES",851.6,7126785
SAJHOTELS-SM,"SAJ HOTELS",70,6582273
SAKAR,"SAKAR HEALTHCARE",359.9,2441985
SAKHTISUG,"SAKTHI SUGARS",20.68,760065
SAKSOFT,"SAKSOFT",195,3019265
SAKUMA,"SAKUMA EXPORTS",2.5,3392257
SALASAR,"SALASAR TECHNO ENGG.",8.77,5468673
SALONA,"SALONA COTSPIN",252,4441857
SALSTEEL-BE,"S.A.L. STEEL",27.4,2979073
SALZERELEC,"SALZER ELECTRONICS",864,2918145
SAMAY-SM,"SAMAY PROJECT SERVICES L",35,193753089
SAMBHAAV,"SAMBHAAV MEDIA",7.63,1056513
SAMBHV,"SAMBHV STEEL TUBES",115.35,193988353
SAMHI,"SAMHI HOTELS",193.24,4765185
SAMMAANCAP,"SAMMAAN CAPITAL",161.25,7712001
SAMPANN,"SAMPANN UTPADAN INDIA",32.52,6989569
SANATHAN,"SANATHAN TEXTILES",505.95,7374081
SANDESH,"SANDESH",1155,764929
SANDHAR,"SANDHAR TECHNOLOGIES",481,613633
SANDUMA,"SANDUR MANG & IRON ORES L",204,4699905
SANGAMIND,"SANGAM (INDIA)",398.5,1071105
SANGANI-SM,"SANGANI HOSPITALS",69.25,4616961
SANGHIIND,"SANGHI INDUSTRIES",64,767233
SANGHVIMOV,"SANGHVI MOVERS",396,3598849
SANGINITA,"SANGINITA CHEMICALS",10.36,2824193
SANOFI,"SANOFI INDIA",4708.5,369153
SANOFICONR,"SANOFI CONS HEALTHC IND L",4675,6456833
SANSERA,"SANSERA ENGINEERING",1417.9,1472257
SANSTAR,"SANSTAR",96.6,6292993
SANWARIA-BZ,"SANWARIA CONSUMER",0.32,11777
SAPPHIRE,"SAPPHIRE FOODS INDIA",286.5,1719809
SARDAEN,"SARDA ENERGY & MIN",571.25,4546049
SAREGAMA,"SAREGAMA INDIA",452.15,1252353
SARLAPOLY,"SARLA PERF. FIBERS",95,3595009
SAROJA-ST,"SAROJA PHARMA INDUS IND L",45.85,4739329
SARTELE-SM,"SAR TELEVENTURE",175.7,5084929
SARVESHWAR,"SARVESHWAR FOODS",6.06,3305729
SASKEN,"SASKEN TECHNOLOGIES",1374,3067649
SASTASUNDR,"SASTASUNDAR VENTURES",306.5,5136129
SATECH-SM,"S A TECH SOFTWARE INDIA L",56.1,6316545
SATIA,"SATIA INDUSTRIES",79.99,2827521
SATIN,"SATIN CREDIT NET",147.59,2675969
SATIPOLY-SM,"SATI POLY PLAST",63.75,6273025
SATKARTAR-SM,"SAT KARTAR SHOPPING",159,7462657
SATTVAENGG-SM,"SATTVA ENGINEERING CSTN L",84.5,194293761
SAURASHCEM,"SAURASHTRA CEMENT",104.23,772609
SAVY-SM,"SAVY INFRA AND LOGI",138.1,193972225
SAWALIYA-SM,"SAWALIYA FOOD PRODUCTS L",219,194161665
SBC,"SBC EXPORTS",22.77,1738753
SBCL,"SHIVALIK BIMETAL CON.",506,1191937
SBFC,"SBFC FINANCE",108.51,4614657
SBGLP,"SURATWWALA BUS GROUP",33.79,3619585
SBIBPB,"SBIAMC - SBIBPB",44.3,7754241
SBICARD,"SBI CARDS & PAY SER",925,4600577
SBIETFCON,"SBIAMC - SBIETFCON",125.75,1323009
SBIETFIT,"SBIAMC - SBIETFIT",387.15,189441
SBIETFPB,"SBIAMC - SBIETFPB",280.67,184833
SBIETFQLTY,"SBIAMC - SBIETFQLTY",224.83,1847809
SBILIFE,"SBI LIFE INSURANCE CO",1813,5582849
SBILIQETF,"SBIAMC - SBILIQETF",1009.07,194174977
SBIN,"STATE BANK OF INDIA",861.4,779521
SBINEQWETF,"SBIAMC - SBINEQWETF",32.5,6278145
SBISILVER,"SBIAMC - SBISILVER",160.05,6237697
SCHAEFFLER,"SCHAEFFLER INDIA",4170,258817
SCHAND,"S CHAND AND COMPANY",182,5298689
SCHNEIDER,"SCHNEIDER ELECTRIC INFRA",825,7995905
SCI,"SHIPPING CORP OF INDIA LT",221.16,780289
SCILAL,"SHIPPING CORP OF ILA",49.68,5920513
SCL0182025-NC,"SCL0182025-NC",870.3,193911809
SCL01825-N6,"SCL01825-N6",934.1,193910273
SCL190325A-N1,"SCL190325A-N1",999.9,7737857
SCL19325A-N1,"SCL19325A-N1",1009.81,7733761
SCL25924A-N1,"SCL25924A-N1",1061,6539265
SCL25924C-N1,"SCL25924C-N1",820,6541825
SCL25924D-N1,"SCL25924D-N1",1038,6542337
SCL271224A-N1,"SCL271224A-N1",1032.5,7400449
SCL271224B-N1,"SCL271224B-N1",1000,7404289
SCL310524-ZF,"SCL310524-ZF",1090.2,6127873
SCL310524A-ZK,"SCL310524A-ZK",1095,6131201
SCLZC25D-NJ,"SCLZC25D-NJ",1183,5129985
SCLZC25F-Y5,"SCLZC25F-Y5",1162,5371905
SCLZC26-NB,"SCLZC26-NB",2050.65,4769281
SCLZC26A-NF,"SCLZC26A-NF",2114.5,4771329
SCLZC26B-AY,"SCLZC26B-AY",1205,4488961
SCLZC26C-NB,"SCLZC26C-NB",1146,5061633
SCLZC26E-NP,"SCLZC26E-NP",1173.04,5142529
SCLZC26G-YA,"SCLZC26G-YA",1140,5378049
SCML-SM,"SHARP CHUCKS N MACHINES L",95,4984065
SCODATUBES,"SCODA TUBES",172,193914369
SCPL,"SHEETAL COOL PRODUCTS",245,3090433
SDBL,"SOM DIST & BREW",126.43,342529
SDREAMS-SM,"S D RETAIL",119.85,6535169
SEAMECLTD,"SEAMEC",865,669697
SECMARK,"SECMARK CONSULTANCY",115.45,4990977
SECURKLOUD,"SECUREKLOUD TECH",22.99,2830849
SEITINVIT-IV,"SUSTAINABLE ENERGY INFRA",109,5458177
SEJALLTD,"SEJAL GLASS",787,1815297
SEL-SM,"SUNGARNER ENERGIES",230,4675585
SELECTIPO,"MIRAEAMC - SELECTIPO",49.11,7707905
SELLOWRAP-SM,"SELLOWRAP INDUSTRIES",101,194043393
SELMC,"SEL MANUFACTURING CO",29.7,1603073
SEMAC-BE,"SEMAC CONSTRUCTION",495,3062785
SENCO,"SENCO GOLD",324.85,4421377
SENORES,"SENORES PHARMACEUTICALS L",720.25,7395329
SENSEXADD,"DSPAMC - DSPSENXETF",84.12,4508929
SENSEXETF,"MIRAEAMC - SENSEXETF",84.13,4921345
SENSEXIETF,"ICICI PRUD SENSEX ETF",936.9,1120769
SEPC,"SEPC",11.7,3918849
SEQUENT,"SEQUENT SCIENTIFIC",214.2,3659777
SERVICE-SM,"SERVICE CARE",49.7,4454145
SERVOTECH,"SERVOTECH REN POW SYS",127.4,1409793
SESHAPAPER,"SESHASAYEE PAPER & BOARDS",256,784897
SETCO,"SETCO AUTOMOTIVE",17,4483585
SETF10GILT,"SBIAMC - SETF10GILT",258.24,4453121
SETFGOLD,"SBI-ETF GOLD",105.05,4421633
SETFNIF50,"SBI-ETF NIFTY 50",268.35,2605057
SETFNIFBK,"SBI-ETF NIFTY BANK",575.71,1884417
SETFNN50,"SBI-ETF NIFTY NEXT 50",725,1882369
SETUINFRA-BZ,"SETUBANDHAN INFRA",0.58,4614145
SEYAIND-BE,"SEYA INDUSTRIES",17.9,2774017
SFL,"SHEELA FOAM",658,4911105
SFLZC26A-ZC,"SFLZC26A-ZC",1750,3312897
SFML-SM,"SUPREME FACILITY MGMT",40,7185665
SGFIN,"SG FINSERVE",355,194266369
SGIL,"SYNERGY GREEN IND.",538.2,1309185
SGL,"STL GLOBAL",14.48,3421953
SGLTL,"STANDARD GLASS LIN TECH L",178.8,7443201
SGMART,"SG MART",341.8,194275585
SHAH,"SHAH METACORP",3.91,5195777
SHAHALLOYS,"SHAH ALLOYS",68.5,3035137
SHAILY,"SHAILY ENG PLASTICS",2356.1,2234113
SHAIVAL-ST,"SHAIVAL REALITY",30.5,2735105
